belong,title,url,category,sub_category
Best Seller, Clothing,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Clothing/zgbs/fashion/11300395011/ref=zg_bs_nav_4_11300394011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer"
Best Seller,Fascinators,https://www.amazon.com/Best-Sellers-Womens-Fascinators/zgbs/fashion/7072323011/ref=zg_bs_nav_4_7072325011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Accessories/Special Occasion Accessories"
Best Seller, Bridal Accessories,https://www.amazon.com/Best-Sellers-Bridal-Accessories/zgbs/fashion/14570280011/ref=zg_bs_nav_4_7072325011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Accessories/Special Occasion Accessories"
Best Seller, Coats & Jackets,https://www.amazon.com/Best-Sellers-Juniors-Outerwear-Coats-Jackets/zgbs/fashion/9650141011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller,"Jumpsuits, Rompers & Overalls",https://www.amazon.com/Best-Sellers-Juniors-Jumpsuits-Rompers-Overalls/zgbs/fashion/9650179011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller," Lingerie, Sleep & Lounge",https://www.amazon.com/Best-Sellers-Juniors-Lingerie-Sleep-Lounge/zgbs/fashion/9650183011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller, Swimsuits & Cover Ups,https://www.amazon.com/Best-Sellers-Juniors-Swimsuits-Cover-Ups/zgbs/fashion/9650265011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller, Active,https://www.amazon.com/Best-Sellers-Juniors-Activewear/zgbs/fashion/9650113011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller,Leggings,https://www.amazon.com/Best-Sellers-Juniors-Leggings/zgbs/fashion/9650182011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller, Shorts,https://www.amazon.com/Best-Sellers-Juniors-Shorts/zgbs/fashion/9650235011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller, Skirts,https://www.amazon.com/Best-Sellers-Juniors-Skirts/zgbs/fashion/9650239011/ref=zg_bs_nav_4_7581674011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors"
Best Seller,Commuter Pass Cases,https://www.amazon.com/Best-Sellers-Womens-Commuter-Pass-Cases/zgbs/fashion/3420360011/ref=zg_bs_nav_5_2475879011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Accessories/Wallets, Card Cases & Money Organizers/Card & ID Cases"
Best Seller,Business Card Cases,https://www.amazon.com/Best-Sellers-Womens-Business-Card-Cases/zgbs/fashion/3420359011/ref=zg_bs_nav_5_2475879011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Accessories/Wallets, Card Cases & Money Organizers/Card & ID Cases"
Best Seller,ID Cases,https://www.amazon.com/Best-Sellers-Womens-ID-Cases/zgbs/fashion/2503683011/ref=zg_bs_nav_5_2475879011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Accessories/Wallets, Card Cases & Money Organizers/Card & ID Cases"
Best Seller,Card Cases,https://www.amazon.com/Best-Sellers-Womens-Card-Cases/zgbs/fashion/2503682011/ref=zg_bs_nav_5_2475879011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Accessories/Wallets, Card Cases & Money Organizers/Card & ID Cases"
Best Seller, Rings,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Fine-Rings/zgbs/fashion/11300713011/ref=zg_bs_nav_5_11300669011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Jewelry"
Best Seller,Sandals,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Sandals/zgbs/fashion/11300659011/ref=zg_bs_nav_5_11300591011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Shoes"
Best Seller,Socks & Hosiery,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Socks-Hosiery/zgbs/fashion/11300578011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller, Suiting & Blazers,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Suiting-Blazers/zgbs/fashion/11300568011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller,Bridal Veils,https://www.amazon.com/Best-Sellers-Bridal-Veils/zgbs/fashion/2991245011/ref=zg_bs_nav_5_14570280011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Accessories/Special Occasion Accessories/Bridal Accessories"
Best Seller,Wool & Blends,https://www.amazon.com/Best-Sellers-Juniors-Wool-Jackets-Coats/zgbs/fashion/9650169011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Vests,https://www.amazon.com/Best-Sellers-Juniors-Outerwear-Vests/zgbs/fashion/9650163011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller, Thermal Underwear,https://www.amazon.com/Best-Sellers-Juniors-Thermal-Underwear/zgbs/fashion/9650226011/ref=zg_bs_nav_5_9650183011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge"
Best Seller,Rash Guards,https://www.amazon.com/Best-Sellers-Juniors-Rash-Guard-Shirts/zgbs/fashion/9650273011/ref=zg_bs_nav_5_9650265011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Swimsuits & Cover Ups"
Best Seller,Athletic Socks,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Socks/zgbs/fashion/9650135011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Denim,https://www.amazon.com/Best-Sellers-Juniors-Denim-Shorts/zgbs/fashion/9650237011/ref=zg_bs_nav_5_9650235011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Shorts"
Best Seller,Active Underwear,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Underwear/zgbs/fashion/9650133011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Night Out & Special Occasion,https://www.amazon.com/Best-Sellers-Juniors-Night-Out-Skirts/zgbs/fashion/9650241011/ref=zg_bs_nav_5_9650239011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Skirts"
Best Seller,Wear to Work,https://www.amazon.com/Best-Sellers-Juniors-Day-Work-Skirts/zgbs/fashion/9650242011/ref=zg_bs_nav_5_9650239011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Skirts"
Best Seller,Casual,https://www.amazon.com/Best-Sellers-Juniors-Weekend-Skirts/zgbs/fashion/9650240011/ref=zg_bs_nav_5_9650239011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Skirts"
Best Seller,Casual,https://www.amazon.com/Best-Sellers-Juniors-Casual-Shorts/zgbs/fashion/9650236011/ref=zg_bs_nav_5_9650235011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Shorts"
Best Seller,Dress,https://www.amazon.com/Best-Sellers-Juniors-Dress-Shorts/zgbs/fashion/9650238011/ref=zg_bs_nav_5_9650235011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Shorts"
Best Seller,Statement,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Fine-Statement-Rings/zgbs/fashion/11300716011/ref=zg_bs_nav_6_11300713011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Jewelry/Rings"
Best Seller,Stacking,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Fine-Stacking-Rings/zgbs/fashion/11300715011/ref=zg_bs_nav_6_11300713011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Jewelry/Rings"
Best Seller,Bands,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Fine-Band-Rings/zgbs/fashion/11300714011/ref=zg_bs_nav_6_11300713011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Jewelry/Rings"
Best Seller,Suit Sets,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Suiting/zgbs/fashion/11300574011/ref=zg_bs_nav_6_11300568011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing/Suiting & Blazers"
Best Seller,Separates,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Separates/zgbs/fashion/11300573011/ref=zg_bs_nav_6_11300568011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing/Suiting & Blazers"
Best Seller,Active Base Layers,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Base-Layers/zgbs/fashion/9650114011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller, Blazers,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Blazers-Suit-Jackets/zgbs/fashion/11300569011/ref=zg_bs_nav_6_11300568011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing/Suiting & Blazers"
Best Seller,Sets,https://www.amazon.com/Best-Sellers-Juniors-Thermal-Underwear-Sets/zgbs/fashion/9650228011/ref=zg_bs_nav_6_9650226011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Thermal Underwear"
Best Seller,Bottoms,https://www.amazon.com/Best-Sellers-Juniors-Thermal-Underwear-Bottoms/zgbs/fashion/9650227011/ref=zg_bs_nav_6_9650226011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Thermal Underwear"
Best Seller,Tops,https://www.amazon.com/Best-Sellers-Juniors-Thermal-Underwear-Tops/zgbs/fashion/9650229011/ref=zg_bs_nav_6_9650226011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Thermal Underwear"
Best Seller,Active Skirts,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Skirts/zgbs/fashion/9650126011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Active Shorts,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Shorts/zgbs/fashion/9650125011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Active Leggings,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Leggings/zgbs/fashion/9650120011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Active Pants,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Pants/zgbs/fashion/9650121011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Active Top & Bottom Sets,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Clothing-Sets/zgbs/fashion/9650130011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Active Shirts & Tees,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Shirts-Tees/zgbs/fashion/9650124011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Track & Active Jackets,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Jackets/zgbs/fashion/9650136011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Active Sweatshirts,https://www.amazon.com/Best-Sellers-Juniors-Sweatshirts/zgbs/fashion/9650129011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Active Hoodies,https://www.amazon.com/Best-Sellers-Juniors-Athletic-Hoodies/zgbs/fashion/9650119011/ref=zg_bs_nav_5_9650113011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Active"
Best Seller,Board Shorts,https://www.amazon.com/Best-Sellers-Juniors-Board-Shorts/zgbs/fashion/9650270011/ref=zg_bs_nav_5_9650265011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Swimsuits & Cover Ups"
Best Seller,Cover-Ups,https://www.amazon.com/Best-Sellers-Juniors-Swimwear-Cover-Ups/zgbs/fashion/9650271011/ref=zg_bs_nav_5_9650265011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Swimsuits & Cover Ups"
Best Seller,One-Pieces,https://www.amazon.com/Best-Sellers-Juniors-One-Piece-Swimsuits/zgbs/fashion/9650272011/ref=zg_bs_nav_5_9650265011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Swimsuits & Cover Ups"
Best Seller,Tankinis,https://www.amazon.com/Best-Sellers-Juniors-Tankini-Swimsuits/zgbs/fashion/9650274011/ref=zg_bs_nav_5_9650265011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Swimsuits & Cover Ups"
Best Seller,Night Out & Special Occasion,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Night-Out-Blazers-Jackets/zgbs/fashion/11300572011/ref=zg_bs_nav_7_11300569011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing/Suiting & Blazers/Blazers"
Best Seller,Wear to Work,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Wear-Work-Blazers-Jackets/zgbs/fashion/11300571011/ref=zg_bs_nav_7_11300569011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing/Suiting & Blazers/Blazers"
Best Seller,Casual,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Casual-Blazers-Jackets/zgbs/fashion/11300570011/ref=zg_bs_nav_7_11300569011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing/Suiting & Blazers/Blazers"
Best Seller,Bikinis,https://www.amazon.com/Best-Sellers-Juniors-Bikini-Swimsuits/zgbs/fashion/9650266011/ref=zg_bs_nav_5_9650265011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Swimsuits & Cover Ups"
Best Seller, Sleep & Lounge,https://www.amazon.com/Best-Sellers-Juniors-Sleepwear/zgbs/fashion/9650220011/ref=zg_bs_nav_5_9650183011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge"
Best Seller, Lingerie,https://www.amazon.com/Best-Sellers-Juniors-Lingerie/zgbs/fashion/9650184011/ref=zg_bs_nav_5_9650183011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge"
Best Seller,Trench & Rain,https://www.amazon.com/Best-Sellers-Juniors-Trench-Rain-Coats/zgbs/fashion/9650160011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Lightweight Jackets,https://www.amazon.com/Best-Sellers-Juniors-Lightweight-Jackets/zgbs/fashion/9650156011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Leather & Faux Leather,https://www.amazon.com/Best-Sellers-Juniors-Leather-Faux-Jackets-Coats/zgbs/fashion/9650153011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Fur & Faux Fur,https://www.amazon.com/Best-Sellers-Juniors-Fur-Faux-Jackets-Coats/zgbs/fashion/9650150011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Fleece,https://www.amazon.com/Best-Sellers-Juniors-Fleece-Jackets-Coats/zgbs/fashion/9650149011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Down & Down Alternative,https://www.amazon.com/Best-Sellers-Juniors-Down-Jackets-Coats/zgbs/fashion/9650146011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Active & Performance,https://www.amazon.com/Best-Sellers-Juniors-Active-Performance-Jackets-Coats/zgbs/fashion/9650142011/ref=zg_bs_nav_5_9650141011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Coats & Jackets"
Best Seller,Coats & Jackets,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Outerwear/zgbs/fashion/11300539011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller,"Jumpsuits, Rompers & Overalls",https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Jumpsuits-Rompers-Overalls/zgbs/fashion/11300536011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller," Lingerie, Sleep & Lounge",https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Lingerie-Sleep-Lounge/zgbs/fashion/11300476011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller, Swimsuits & Cover Ups,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Swimsuits-Cover-Ups/zgbs/fashion/11300464011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller,Active,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Activewear/zgbs/fashion/11300440011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller,Leggings,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Leggings/zgbs/fashion/11300439011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller, Shorts,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Shorts/zgbs/fashion/11300435011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller, Skirts,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Skirts/zgbs/fashion/11300431011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller,Nightgowns & Sleepshirts,https://www.amazon.com/Best-Sellers-Juniors-Nightgowns-Sleepshirts/zgbs/fashion/9650222011/ref=zg_bs_nav_6_9650220011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Sleep & Lounge"
Best Seller,Camisoles & Tanks,https://www.amazon.com/Best-Sellers-Juniors-Lingerie-Camisoles-Tanks/zgbs/fashion/9650197011/ref=zg_bs_nav_6_9650184011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Lingerie"
Best Seller, Slips,https://www.amazon.com/Best-Sellers-Slips/zgbs/fashion/9650216011/ref=zg_bs_nav_6_9650184011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Lingerie"
Best Seller, Shapewear,https://www.amazon.com/Best-Sellers-Juniors-Shapewear/zgbs/fashion/9650207011/ref=zg_bs_nav_6_9650184011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Lingerie"
Best Seller, Panties,https://www.amazon.com/Best-Sellers-Juniors-Panties/zgbs/fashion/9650198011/ref=zg_bs_nav_6_9650184011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Lingerie"
Best Seller,Sets,https://www.amazon.com/Best-Sellers-Juniors-Pajama-Sets/zgbs/fashion/9650224011/ref=zg_bs_nav_6_9650220011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Sleep & Lounge"
Best Seller, Bras,https://www.amazon.com/Best-Sellers-Juniors-Bras/zgbs/fashion/9650193011/ref=zg_bs_nav_6_9650184011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Lingerie"
Best Seller,Bottoms,https://www.amazon.com/Best-Sellers-Juniors-Pajama-Bottoms/zgbs/fashion/9650221011/ref=zg_bs_nav_6_9650220011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Sleep & Lounge"
Best Seller,Tops,https://www.amazon.com/Best-Sellers-Juniors-Pajama-Tops/zgbs/fashion/9650225011/ref=zg_bs_nav_6_9650220011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Juniors/Lingerie, Sleep & Lounge/Sleep & Lounge"
Best Seller, Pants,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Pants/zgbs/fashion/11300427011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
Best Seller,Jeans,https://www.amazon.com/Best-Sellers-Womens-Contemporary-Designer-Jeans/zgbs/fashion/11300426011/ref=zg_bs_nav_5_11300395011,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry/Women/Shops/Contemporary & Designer/Clothing"
